dataset	species_pop	acc_morpho	year_side	from_tip	from_base	count	x1	y1	x2	y2	x3	y3	x4	y4	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11
passiflora	foetida		right	9	12	20	5.90072303	239.0638475	-10.72942174	234.1082927	4.327776716	218.7036028	38.59927873	221.2011746	-718.2693193	274.5588056	-729.3181533	206.7280005	-734.2840426	-267.2815361	-363.9323104	-344.0050759	2.279134749	-1328.815795
passiflora	foetida		right	10	11	20	-11.56773955	230.4686616	-28.47710475	226.2045326	-3.723503283	218.1182303	18.75017731	211.8211219	-663.5331842	337.413381	-738.5227369	250.3628555	-786.3727628	-259.9856737	-340.2348782	-379.4699201	-6.148311652	-1315.768226
passiflora	foetida		right	11	10	20	-41.57966599	207.3451146	-56.65479763	200.2283519	-36.73185943	188.5312076	-16.55131511	189.7950117	-581.5598463	419.4804243	-679.8482776	332.7399995	-791.0198046	-249.8856793	-353.4051356	-376.9430368	47.40496943	-1350.553529
passiflora	foetida		right	12	9	20	-12.2902138	272.898565	-31.08518809	261.7173717	0.076521014	253.3824709	28.35478916	249.550055	-686.7728751	347.3320667	-731.646242	240.6951699	-750.6813502	-339.4245715	-408.461806	-417.6499998	41.07855958	-1298.778212
passiflora	foetida		right	13	8	20	3.655812925	270.0272882	-8.624526093	257.2278995	3.126731884	243.1742132	29.63821314	240.8764548	-673.3717004	343.98147	-757.5210322	247.332054	-736.753512	-329.0900415	-453.6530524	-400.7019299	32.80691398	-1307.546029
passiflora	foetida		right	14	7	20	-49.00512581	303.0166311	-53.09874303	293.1919912	-35.04763449	289.5071211	-8.22904166	298.3991985	-603.1802992	322.2131662	-660.7913428	236.882876	-613.4779964	-383.3980139	-452.6788732	-466.1229736	-35.25172567	-1315.417423
passiflora	foetida		right	15	6	20	-38.32278355	330.1561351	-47.18311182	317.307827	-23.94273175	316.4473718	1.808912276	308.5470156	-648.7021359	243.1655964	-667.1103215	167.4600945	-635.9908365	-345.401806	-538.6855871	-368.3056526	64.8786451	-1270.738693
passiflora	foetida		right	16	5	20	-26.57954018	385.4419041	-33.63949508	368.1128972	-16.44359168	366.5495327	12.791051	367.4772234	-628.3489204	173.1119766	-662.8554393	71.96780511	-615.1887006	-370.3473983	-523.191678	-463.1488061	-13.20221157	-1247.988274
passiflora	foetida		right	17	4	20	-29.70727979	398.4398341	-34.31528892	380.8176417	-15.92096662	374.1422881	11.83871179	378.9742593	-605.3628722	229.4933856	-618.9130837	139.626386	-501.5507628	-487.450963	-416.2669126	-529.0970642	-22.13037206	-1241.260457
passiflora	foetida		right	18	3	20	-38.14436604	438.9810289	-39.33132069	423.672327	-24.42836371	403.2997232	2.201488519	397.7491631	-585.9011575	242.4618439	-611.5518907	186.0330586	-429.6289167	-490.6793742	-356.0437955	-643.871194	-60.64151135	-1233.642239
passiflora	foetida		right	19	2	20	-3.542465462	383.7062195	-4.939685337	370.5953127	6.670207925	351.6629911	31.56366508	347.4014711	-661.2485171	166.9765825	-685.9194209	90.73631603	-560.1297874	-376.3980049	-520.1134302	-435.6321197	22.09543418	-1266.666231
passiflora	foetida		right	20	1	20	-26.45656098	405.3856104	-32.11111611	377.614504	-8.613753522	364.8909266	24.49198495	342.2708977	-566.6424993	355.1674669	-637.3297119	241.9612648	-563.9979596	-484.1219493	-451.0948684	-547.942163	71.92603038	-1329.860154
passiflora	foetida		right	1	21	21	-7.252422181	254.2077678	-42.12869362	236.5308796	-4.766243072	226.4280886	33.85374202	203.8229974	-579.6417506	324.0003643	-630.0554109	280.1191212	-752.0978223	-245.9324953	-414.3471129	-327.159283	61.93298554	-1497.777068
passiflora	foetida		right	2	20	21	-14.1968628	271.5739125	-44.3663427	261.5291747	-2.454832898	248.7476096	29.00473655	232.5802769	-607.6179958	306.2412797	-695.1136296	168.660972	-701.3508408	-219.7659042	-386.8588947	-355.1145958	24.5779939	-1436.488141
passiflora	foetida		right	3	19	21	-14.85984098	259.4335044	-35.8727618	246.83543	-4.91803591	239.1305916	23.53829428	229.5321163	-623.6433351	358.4068479	-702.7500047	283.9243637	-744.6018832	-290.0369238	-404.5994082	-380.9179426	75.55420952	-1404.05913
passiflora	foetida		right	4	18	21	-10.59085896	258.1734616	-32.36645197	245.5556164	-1.737937485	244.196871	25.29428019	234.2932727	-714.5959396	226.257551	-773.4078766	160.8043026	-735.7391858	-269.6876572	-335.8076416	-282.71086	-42.34465001	-1300.07694
passiflora	foetida		right	5	17	21	-39.66123365	251.8148924	-63.72257976	242.3762304	-22.3790582	238.1420782	8.999089819	233.589169	-621.4319783	306.7328038	-673.5773961	250.1166543	-730.4166608	-256.4964688	-400.9296279	-373.4713141	22.84201028	-1380.245906
passiflora	foetida		right	6	16	21	-26.86383114	294.2331199	-52.06499946	278.8365438	-16.15979335	275.0614659	6.799314206	269.410297	-724.8386314	234.4142027	-754.6121613	131.3059801	-680.9752495	-310.1719294	-326.9791527	-297.090539	-25.2672752	-1281.932973
passiflora	foetida		right	7	15	21	5.102895534	247.0318833	-15.07163802	239.6861717	14.27027614	232.0576802	38.88774604	221.2706044	-675.3065052	302.872777	-729.4447873	214.1743612	-776.8183207	-235.7642007	-378.7458585	-322.9027941	44.16521444	-1395.895114
passiflora	foetida		right	8	14	21	-36.47060583	236.330151	-48.62517902	228.4617641	-23.18460611	220.9344103	-1.379268664	218.5685251	-638.1354651	348.4590533	-685.9201398	266.1665078	-755.0810266	-266.0977377	-405.2498644	-329.3416956	65.31057444	-1358.476975
passiflora	foetida		right	9	13	21	-8.015799599	226.9363239	-18.43500819	216.6974192	-1.574977955	207.6933447	21.93381973	205.4919615	-636.6841347	317.8141244	-689.7058986	238.2739071	-701.0595412	-236.5284726	-414.6831028	-386.475336	-45.72054123	-1386.24452
passiflora	foetida		right	10	12	21	-17.62314897	228.2993105	-28.68058791	218.5493273	-15.05441052	203.8795098	12.3399375	203.5023476	-653.1097454	351.2414911	-702.1483892	263.8781932	-744.6443572	-272.3548323	-422.8632573	-343.8314271	40.93605648	-1313.61389
passiflora	foetida		right	11	11	21	-36.99228159	255.5276641	-49.77733063	246.931696	-32.54963831	240.883918	-6.760805283	237.1751577	-617.6832255	311.48426	-693.0073804	243.3844875	-716.1717157	-280.9061153	-425.3957885	-359.7620308	29.23705301	-1342.044692
passiflora	foetida		right	12	10	21	-18.40736861	262.3804586	-33.44554341	250.3888008	-15.67821086	240.2496329	12.38100783	234.6385739	-643.6438062	354.6486107	-722.377044	281.7545599	-746.2732802	-331.3236297	-355.3681186	-403.107113	46.92947232	-1302.493803
passiflora	foetida		right	13	9	21	-18.97858744	210.4279204	-31.71663216	204.1034283	-19.69878313	192.549243	12.87230415	189.6170166	-633.1661036	392.3553945	-734.1150331	293.1867809	-751.5592659	-273.1040594	-344.148504	-350.8399112	29.4796882	-1326.753305
passiflora	foetida		right	14	8	21	-18.53893581	218.574839	-32.71908478	210.3725893	-19.07771994	197.5938427	10.20622737	194.8141093	-628.1040948	316.3420583	-698.0567778	259.0409283	-725.7523034	-279.1131375	-454.1715181	-339.2949355	-63.14890115	-1338.320743
passiflora	foetida		right	15	7	21	-40.94599028	307.0421494	-49.80764317	297.2672568	-38.91282774	286.7307334	-14.87961011	283.411075	-637.2741391	319.3344965	-717.3973347	260.0562595	-693.9661942	-331.0618452	-420.9558581	-367.5004127	73.13322188	-1300.878176
passiflora	foetida		right	16	6	21	-49.62810919	379.469434	-56.02862537	364.240638	-35.3825355	361.3948135	-12.51254217	355.3875835	-616.1773992	317.9925373	-670.5985845	248.2993223	-535.6411067	-469.7448043	-385.1587904	-535.5362356	30.41367831	-1217.880302
passiflora	foetida		right	17	5	21	-15.43152979	336.7085115	-23.96242035	326.8344701	0.783452832	320.6661276	22.65063125	316.1526934	-670.635474	219.2217172	-703.1050277	116.4818404	-622.1170895	-344.0133502	-504.4272543	-412.8273063	-11.47690767	-1287.05798
passiflora	foetida		right	18	4	21	-27.46197307	410.7739153	-26.51801042	394.8755694	-21.69323795	364.3580231	13.23040472	374.8763917	-645.0222729	237.6118232	-670.7582729	140.7107275	-569.3331407	-428.7277495	-445.414954	-487.6846169	50.85929741	-1239.236949
passiflora	foetida		right	19	3	21	-39.74912416	402.4921452	-49.03972542	379.7507853	-33.56917244	368.3576766	-4.263943775	362.9882981	-589.3003006	252.9022162	-616.2285109	170.5326116	-526.2082365	-391.4662292	-435.7546865	-479.369556	51.35519366	-1345.49263
passiflora	foetida		right	20	2	21	-137.5846997	394.5000892	-135.8059799	369.5551085	-110.9941917	344.8569652	-76.66790226	336.8861084	-498.5405267	291.765902	-563.6552137	181.8308598	-604.9177935	-305.8010464	-529.7341311	-357.3207962	233.0726747	-1215.330586
passiflora	foetida		right	21	1	21	-17.71264395	440.4762091	-26.86779932	412.8151516	-10.46469078	381.1750169	25.52501344	344.5454508	-635.6120361	220.6017233	-671.2199058	103.9825432	-564.3943049	-517.6457122	-418.2545201	-662.5605526	-62.10489358	-915.7957137
passiflora	galbana		right	1	15	15	-49.35519998	409.3163401	-45.42851735	394.8431408	-45.40598088	335.2217134	17.62812046	334.2505811	-327.0057129	197.365658	-341.0366488	93.33953491	-320.7443489	-202.8675501	-306.274069	-346.3076172	22.293524	-1764.686386
passiflora	galbana		right	2	14	15	11.63740769	376.6413645	8.64987768	366.7875959	10.21652915	292.3237555	50.54645969	319.4976457	-330.7002654	142.0699541	-343.5747683	62.98198454	-355.0441662	-238.8696997	-356.899544	-318.2153348	-113.7462318	-1802.521612
passiflora	galbana		right	3	13	15	11.74658373	336.6379372	11.61369117	323.4725346	14.64605196	276.0416471	57.94539751	304.5714172	-373.4060906	181.9401653	-416.7875282	58.31748723	-414.7283244	-201.5270478	-415.8387215	-311.531886	-72.61191914	-1788.500815
passiflora	galbana		right	4	12	15	-21.2175889	471.9700358	-21.10781479	465.7336636	-19.35402296	410.3995825	6.949920387	333.6635735	-393.737742	105.150766	-389.6835369	-7.067350565	-364.5493739	-253.5572967	-358.5266718	-359.5024589	-21.34695453	-1676.608777
passiflora	galbana		right	5	11	15	1.056968639	257.424216	-1.054399204	247.7378164	-5.496446062	229.2219932	31.56387362	213.0253527	-256.5766266	221.6442723	-316.3567111	165.2648622	-374.858607	-47.26082145	-373.324881	-107.2632214	135.0909822	-1847.388022
passiflora	galbana		right	6	10	15	18.43044239	381.6088126	18.01917621	369.5573338	20.63704176	323.1004717	48.67996024	292.6558756	-371.0316989	267.8573667	-422.573161	163.8650244	-439.3200233	-231.7208966	-426.07727	-356.2259058	138.4182286	-1776.672574
passiflora	galbana		right	7	9	15	-34.51662292	426.8214118	-30.66787135	418.1971795	-20.49520653	363.8030598	3.673053055	355.0371833	-388.1215932	213.559871	-416.7488057	143.4138395	-387.0116322	-299.9706555	-387.7798391	-410.1733876	1.868822772	-1697.86897
passiflora	galbana		right	8	8	15	-44.0707372	328.1953574	-49.36894665	321.3649211	-43.18906804	302.0174916	-16.68376193	291.2595139	-324.3518683	212.9436084	-359.0552467	149.5689793	-418.3416152	-76.70973389	-430.1795329	-163.9589205	151.4487161	-1783.084936
passiflora	galbana		right	9	7	15	-0.370935401	419.4526965	-2.831563063	405.1942281	9.227028307	368.1796752	32.94142976	374.741639	-397.4707013	160.7892034	-453.7395784	53.13850675	-478.6078381	-332.8224247	-480.5551117	-415.9756659	-80.77564565	-1658.594833
passiflora	galbana		right	10	6	15	-58.26018528	476.9829137	-52.65743465	463.4278254	-45.6221247	407.657154	-11.3704691	404.0507146	-485.2878945	181.8839162	-507.0308378	103.4435456	-476.4839242	-325.5487081	-448.7172779	-432.8850905	109.8702527	-1435.563857
passiflora	galbana		right	11	5	15	-71.33558864	523.6660579	-66.91234742	505.7305889	-61.71293019	443.1034332	-30.90896097	375.5704553	-438.1972499	292.2001429	-480.5448676	143.4496163	-438.4502158	-436.7169514	-384.2839758	-553.9815434	157.3862699	-1237.063481
passiflora	galbana		right	12	4	15	-46.50200725	420.5991582	-46.12617605	398.6986097	-28.86570325	222.6528437	15.28003528	330.7487964	-420.5732034	230.7173092	-490.1355507	71.80106282	-534.2794817	-227.9720558	-535.3658971	-356.1402308	37.69615181	-1581.798937
passiflora	galbana		right	13	3	15	-45.01524261	467.6588961	-48.74251671	444.9517187	-54.60923027	386.6544406	-0.564109329	320.0721546	-440.8247747	261.6157936	-502.8239269	128.3222027	-568.5980292	-354.8038495	-541.6760487	-477.0836231	88.77771036	-1447.089978
passiflora	galbana		right	14	2	15	-2.345824777	420.2819296	1.021895181	401.2603555	9.287266978	344.4101979	41.91034259	368.5439882	-525.0800004	43.54478956	-553.9435572	-76.032708	-558.9811799	-246.8257263	-540.7339209	-345.8237371	-74.70091473	-1491.857295
passiflora	galbana		right	15	1	15	-18.72130329	422.2702374	-19.53428373	383.0115282	-4.943295303	302.8039555	78.37074853	284.2849836	-404.8301475	272.3511124	-463.959952	176.8764896	-594.4699293	-383.2800574	-621.1016418	-544.4354579	-36.054728	-1474.24419
passiflora	galbana		right	1	17	17	-37.42788165	203.912423	-31.30300161	188.7057463	-28.34888116	159.9308693	3.121177468	154.9323102	-182.3533014	141.0703839	-198.1754318	106.9682986	-209.882747	64.16315725	-219.2959418	27.7669515	7.985154479	-1777.253035
passiflora	galbana		right	2	16	17	5.895314753	520.6930438	12.49005792	494.4862699	-1.460252528	167.8213302	46.49580327	379.1817038	-378.6584334	7.162926601	-383.8728983	-72.3114491	-395.6616874	-302.6732648	-390.0727779	-369.5537193	-136.0077812	-1616.727885
passiflora	galbana		right	3	15	17	7.217020142	391.4802849	7.743363207	379.8811483	7.829539931	354.4568204	37.74404569	361.8525819	-338.1833407	211.4341026	-388.6159285	149.9939933	-438.2284786	-337.8267168	-431.0907571	-414.7015787	-22.65803924	-1728.207669
passiflora	galbana		right	4	14	17	69.3858336	530.0369272	71.34884893	511.4114946	11.28352497	81.99672878	94.53555055	463.5591588	-402.2824872	-108.1154535	-402.080556	-190.2214738	-415.5023709	-401.5016312	-412.0533128	-448.1729958	-239.6278422	-1372.48921
passiflora	galbana		right	5	13	17	96.36426399	482.6103196	96.15283195	466.2843464	-11.1155225	-5.751750454	122.5055783	456.1866009	-399.0202017	-55.36983975	-426.3675938	-149.7208969	-435.5899559	-416.0337717	-440.418473	-462.8849523	-325.4287216	-1426.198687
passiflora	galbana		right	6	12	17	33.27392429	532.77065	33.97523912	513.5226533	17.19749727	164.8052434	64.62975368	448.9375467	-419.5039904	-27.86409018	-419.4884683	-107.931152	-416.2602457	-367.612381	-418.9571118	-449.9277371	-137.3990476	-1478.756897
passiflora	galbana		right	7	11	17	-55.60023141	410.7420474	-53.97249333	398.1769494	-50.50943879	369.4418985	-24.70973549	313.9627969	-348.043017	244.7089834	-381.1854698	192.1652294	-381.7936504	-299.7556795	-359.6178078	-370.8148879	-19.45181319	-1693.062877
passiflora	galbana		right	8	10	17	-46.85154132	369.1868175	-42.21270931	356.2978716	-23.19631054	321.7964705	3.585843061	337.4527488	-395.6325167	258.5077873	-442.7373988	198.4612203	-510.2065935	-245.1062022	-501.0992802	-336.7498142	101.8508315	-1697.73894
passiflora	galbana		right	9	9	17	-37.99012954	470.5867053	-40.25982962	462.3764322	-36.31202353	428.0565295	-14.9145227	410.83122	-382.4130245	237.3810399	-413.5294326	182.3517673	-377.147651	-468.7684962	-353.8660279	-542.8092231	-14.82571056	-1458.126873
passiflora	galbana		right	10	8	17	41.32473117	381.0996376	32.05150232	369.9627715	0.64591802	288.0471622	59.13334354	322.2113836	-460.3291947	219.1303817	-507.7927076	152.5054602	-525.5926533	-289.7974322	-511.1213897	-379.4526602	40.76156456	-1696.64181
passiflora	galbana		right	11	7	17	-6.9727272	438.4888846	-8.312338378	416.1657928	-7.490214204	332.877128	25.63494748	376.0657894	-462.9330053	160.7480206	-479.2245434	87.86347602	-473.1863828	-335.7168174	-474.4686648	-424.0527842	-9.948049574	-1585.498714
passiflora	galbana		right	12	6	17	1.297290765	416.631204	5.072012781	396.7169821	4.108475771	332.2962657	33.08442251	358.0915386	-424.3770707	250.8321281	-468.0067118	170.6645435	-477.4879323	-395.6923902	-466.4455901	-518.6031537	-34.02606166	-1590.431952
passiflora	galbana		right	13	5	17	-47.97587539	380.8830863	-48.13437506	364.513153	-30.05078343	288.0442003	6.880904701	293.1903085	-437.670016	290.227117	-481.6082785	215.9319304	-519.2174346	-290.6398774	-518.8472873	-397.3849442	26.40751625	-1631.047007
passiflora	galbana		right	14	4	17	8.65286602	548.4294638	8.885165923	517.2684019	-30.54065301	-16.89915843	51.32184924	332.8077242	-466.2395723	52.81038664	-496.0914063	-34.52132696	-447.2754682	-376.3615495	-434.9770413	-472.0312988	-96.69016233	-1333.415397
passiflora	galbana		right	15	3	17	20.13223439	673.0936888	29.24429069	609.9110358	-33.34420551	22.31067747	35.19595124	261.7280127	-434.9863408	-49.94668305	-431.4305215	-150.6033821	-396.0307052	-413.6023338	-369.8390832	-495.822	-146.3511949	-1186.122512
passiflora	galbana		right	16	2	17	-83.68717276	591.7009012	-72.84700062	554.1601409	-46.2918043	349.118085	14.43380441	202.3900153	-526.0029603	92.9292024	-550.4802187	2.865614496	-455.781525	-304.9861864	-433.1122884	-413.0519212	164.2666186	-1164.074867
passiflora	galbana		right	17	1	17	-119.5629263	544.1520836	-101.9794102	511.973399	-85.30177089	452.1382217	-8.142895478	263.7759771	-526.2609129	229.2909672	-554.0148375	165.3738944	-403.8907994	-471.3281227	-357.3767647	-576.8436052	132.6228855	-963.7528883
passiflora	galbana		right	1	15	15	6.662917305	594.9232094	11.86937364	562.2090557	-8.457935401	273.4125959	30.34122898	237.8829803	-338.969141	118.6904655	-306.8666585	18.29415386	-279.2422573	-322.8894427	-282.3672571	-383.3059025	5.476292461	-1632.823483
passiflora	galbana		right	2	14	15	-9.881587321	380.701501	-15.12755076	366.6204393	-12.12813142	312.0912323	43.59027187	328.2152596	-385.9913865	187.8231224	-403.8651616	107.3944642	-307.5812899	-261.2871165	-336.1688457	-430.733396	-105.5433722	-1741.252929
passiflora	galbana		right	3	13	15	-54.27773462	354.037019	-53.84637172	338.6487524	-47.9304717	304.7318259	-4.53353377	305.6958612	-333.8107577	364.9954954	-377.2405854	321.1397823	-345.9235613	-307.6858328	-333.8948745	-408.5596332	37.58454511	-1758.202162
passiflora	galbana		right	4	12	15	-30.61139976	342.0785341	-31.77247311	330.4804588	-31.24081814	307.530171	1.679009231	267.2359012	-402.4158778	290.7839139	-417.7281867	205.3904618	-377.9894805	-182.4965138	-362.3009306	-252.2954762	100.6182652	-1803.641612
passiflora	galbana		right	5	11	15	-44.68110001	360.3490987	-43.74421313	342.6325224	-41.66445398	304.6743156	-6.0665131	304.5280461	-357.633675	326.6855401	-384.0219892	251.327367	-391.4762861	-355.2596204	-384.5551771	-440.1014406	-88.54743129	-1725.519249
passiflora	galbana		right	6	10	15	-7.399019068	380.3063142	-13.69029819	369.4281542	-16.65716115	338.9608479	25.45632647	338.8450022	-401.917319	296.7748185	-428.6184781	234.9775858	-447.1466008	-308.5420036	-467.4725054	-425.3824144	76.10657219	-1714.700554
passiflora	galbana		right	7	9	15	5.646604185	329.3343465	1.176049254	317.4984903	5.338152934	288.8618906	35.86746502	304.9892343	-332.1037324	293.7381093	-370.2636691	254.3040016	-434.2703505	-368.7543168	-439.7044703	-477.0237042	-125.184916	-1728.122483
passiflora	galbana		right	8	8	15	-52.97683581	341.9014207	-60.88526779	330.7536011	-52.05741578	313.9260491	-26.70454422	292.6615637	-385.3305545	255.993966	-416.6495466	199.521544	-461.5586064	-97.95397621	-443.5968097	-183.558003	269.5814681	-1670.943979
passiflora	galbana		right	9	7	15	-40.01909173	386.9895471	-40.09318272	375.5480999	-37.56693117	342.3169668	-4.156220229	314.6428712	-436.7085691	250.7113862	-471.269286	172.0969947	-439.9589127	-269.045593	-440.226296	-363.8112966	6.793969391	-1657.436209
passiflora	galbana		right	10	6	15	-43.16198246	468.7248149	-40.78220498	453.1370842	-37.8178497	386.5074651	-11.1546094	307.9177531	-527.4731884	269.0915419	-528.3064016	184.401289	-462.408019	-357.8827745	-429.1316478	-463.3231081	125.47148	-1485.160898
passiflora	galbana		right	11	5	15	-33.71130168	426.9581422	-39.99957786	407.0449215	-42.328398	360.4677197	11.41493654	342.6569506	-491.0733877	283.8427183	-527.9572861	158.6492314	-453.2791231	-344.1597587	-432.2903058	-446.1584366	27.36279558	-1575.04406
passiflora	galbana		right	12	4	15	-42.5982657	447.5417416	-39.87761433	434.4050407	-32.96810183	362.2510474	0.903585335	397.8112048	-481.0640949	220.8968702	-502.9574049	117.4731856	-415.7924207	-388.1078406	-412.5806756	-509.3080899	-7.619845168	-1440.72581
passiflora	galbana		right	13	3	15	-50.33661397	419.9690555	-50.71930077	396.0371872	-54.48811689	347.4734156	-23.02970391	349.9626227	-442.5493929	358.9152134	-509.8927779	264.240129	-526.782319	-417.7224454	-480.640673	-526.1812263	85.45204931	-1426.923475
passiflora	galbana		right	14	2	15	39.27499183	599.0974953	30.87223021	556.9151971	-16.69020716	132.3833258	32.48516734	106.7390942	-551.1795226	8.557003127	-589.3760542	-186.7152577	-559.6677292	-379.2516343	-505.6055195	-503.4552963	-232.7503977	-1101.097503
passiflora	galbana		right	15	1	15	-8.495237219	484.1218506	-11.54265156	437.9682997	-16.02006348	323.5158407	45.74539749	370.34765	-509.3823113	221.2937005	-611.4133151	69.42991427	-571.7837144	-506.1252146	-525.2823648	-637.5132811	-133.568644	-1211.422095
passiflora	galbana		right	1	17	17	-16.99131988	313.2026583	-18.54276463	286.7690719	-23.50822689	237.4129917	27.50300741	248.8995562	-221.9323384	177.6064166	-242.7341417	117.6566178	-266.8627573	-122.1788344	-278.6165129	-209.6285803	-59.34467765	-1847.746453
passiflora	galbana		right	2	16	17	-23.8182956	385.5277738	-19.58969497	371.9858077	-15.42558646	266.4587979	14.47306816	275.4245046	-346.0716637	163.3699733	-356.5790003	82.80032749	-339.3522575	-191.2463382	-325.3589607	-281.2556225	-85.26342142	-1813.708594
passiflora	galbana		right	3	15	17	32.14203738	397.9412976	31.81085405	383.3063123	5.744572481	180.7695467	47.54096131	294.1888977	-373.7958672	35.54366331	-387.1429607	-39.53697079	-344.3524533	-207.5339645	-363.3251872	-264.1361173	-189.8482135	-1751.595028
passiflora	galbana		right	4	14	17	17.57342558	331.9060044	19.31238709	316.7236116	8.622721034	238.9869806	48.26364119	298.8172535	-354.1089086	137.1707187	-363.7278653	97.62669229	-379.8406464	-250.1063634	-374.3803079	-303.467698	-165.1384815	-1806.861202
passiflora	galbana		right	5	13	17	-4.640535869	271.3882725	-6.5464139	261.4332343	-6.171685838	241.5095066	21.85052244	246.7686641	-335.7788556	166.6533858	-366.8163491	98.14117664	-350.4195927	-100.0937199	-352.8244709	-152.2319923	-92.27964112	-1840.355468
passiflora	galbana		right	6	12	17	-20.47449816	360.2778368	-18.31149357	344.8743052	-16.83048285	314.6586679	12.7074733	301.8974352	-429.3578383	174.1671912	-423.2957873	71.54023398	-407.907771	-154.2545979	-381.1236669	-229.6834265	24.21579879	-1791.983467
passiflora	galbana		right	7	11	17	-3.421227819	341.2378572	-4.715877053	328.0842377	-6.43910594	290.8400017	19.70454086	242.9968492	-363.4765079	156.0901888	-381.9871308	60.61219902	-350.0477904	-129.4803172	-345.7360204	-211.5351361	-26.55374874	-1833.292998
passiflora	galbana		right	8	10	17	-17.85853277	283.0786179	-15.35486976	268.4996366	-13.19293992	214.9715073	18.50256606	251.9949586	-359.8811046	146.3963686	-380.5053781	88.11826003	-377.6978906	-52.50889726	-372.0506882	-121.2149602	-21.18995404	-1839.01458
passiflora	galbana		right	9	9	17	-61.44810455	360.4311833	-56.59633446	347.8991887	-46.55768581	305.506231	-15.18556825	248.0942652	-406.2486753	220.2904756	-429.5454294	158.0636364	-398.6075433	-89.34523101	-369.2408421	-154.4616531	180.6045947	-1772.258664
passiflora	galbana		right	10	8	17	-22.66169673	306.1083111	-18.87517301	292.6776855	-17.36933195	253.1694581	18.49631223	275.0695479	-378.7972315	237.4180124	-421.5865541	189.5362931	-437.0426667	-221.1735343	-435.00026	-290.8817364	-89.91181497	-1795.833508
passiflora	galbana		right	11	7	17	-23.46014339	410.1978728	-22.50621536	394.9910356	-22.49765331	360.0947914	5.650433093	328.5995192	-479.3256555	162.9531709	-474.112934	79.85570001	-447.4540696	-266.8918125	-436.4333696	-364.3469123	-62.19768008	-1636.403914
passiflora	galbana		right	12	6	17	-47.40780277	464.4856249	-45.96858465	449.323847	-43.53152761	378.1961091	-11.07812416	303.4092083	-506.5353579	243.8626653	-552.0842614	147.4122865	-497.1845858	-302.3104923	-440.035179	-411.5843798	142.6003802	-1508.1463
passiflora	galbana		right	13	5	17	-35.94987956	398.6512363	-42.2396209	377.6496396	-37.62688434	334.6770692	12.22490284	310.0118476	-489.7513307	252.3925287	-530.2478475	143.7230756	-485.0398382	-280.222587	-450.2638529	-359.1406036	49.10698241	-1626.457562
passiflora	galbana		right	14	4	17	-29.41670668	455.1957879	-30.39725103	439.0704742	-24.65511898	368.4786751	4.261367292	407.506373	-505.4873151	170.286253	-511.9262714	80.36583503	-419.4876225	-379.7282245	-428.3910232	-506.9831026	-22.76260455	-1418.842047
passiflora	galbana		right	15	3	17	-48.38308062	419.2040926	-48.69282127	399.3619535	-57.12259106	348.3494184	-25.11755724	344.7964313	-477.5868481	308.3489135	-510.7117135	240.1649362	-520.4328046	-382.5729677	-503.9754278	-501.9117168	72.27111027	-1436.081403
passiflora	galbana		right	16	2	17	7.442561441	579.7272954	3.796581358	550.5562954	-21.8230643	107.6497008	22.98798067	78.75887015	-570.188887	68.40062055	-586.8567783	-27.37973123	-559.6091038	-402.831417	-524.1498888	-495.1161746	-178.3476548	-1182.972954
passiflora	galbana		right	17	1	17	-26.20254059	488.4324904	-30.21235313	445.9959928	-34.70036488	336.3197409	34.37187682	368.5553224	-519.0726061	212.4309431	-585.4260649	140.666061	-579.635722	-519.2291189	-507.8662071	-585.5877587	-81.9830098	-1244.340667
passiflora	galbana		right	1	14	14	-20.49359288	332.8208298	-13.38532856	313.2844997	-14.31243691	166.108008	18.33928987	204.8120166	-249.2380549	169.3049386	-265.3920787	118.4458671	-249.1924676	-74.02774943	-251.964549	-133.2925243	18.15299807	-1842.432094
passiflora	galbana		right	2	13	14	-16.56209427	379.1216327	-14.86307298	365.9944445	1.622647594	219.7220075	22.83344335	211.2084498	-294.7161237	82.42387953	-275.5638452	13.21277684	-266.9560229	-150.5592719	-239.5952906	-232.7274294	-191.5011939	-1805.904136
passiflora	galbana		right	3	12	14	-33.71213988	276.8908881	-31.3373276	267.7403231	-22.31518314	199.0324609	3.36335059	148.0529068	-251.5168721	188.5745582	-262.6115218	147.2021629	-274.8298232	-24.87857357	-272.1473484	-68.42067285	25.86168183	-1854.257624
passiflora	galbana		right	4	11	14	-10.40335948	231.1217866	-9.537064883	225.3267399	-6.074521252	179.6808656	13.06145503	182.1422011	-229.1867604	191.0418253	-258.6266934	169.5665527	-264.7601351	-59.90339737	-255.4574871	-118.1221778	-77.27977708	-1836.93517
passiflora	galbana		right	5	10	14	-17.92022415	219.9131843	-18.64088939	215.1692267	-14.28373637	193.2073104	12.42065995	144.5159348	-232.0290715	165.4585941	-259.4219565	124.0951081	-265.7203831	-12.79412797	-252.9591994	-43.47182792	-66.57058867	-1824.745691
passiflora	galbana		right	10	5	14	6.501305932	364.0979004	2.345097001	343.2558691	0.658595101	279.5905491	31.39673283	310.0323302	-391.3381102	177.3470789	-406.1596095	105.3689003	-368.2172414	-271.2072122	-371.1459447	-334.1770047	-153.5667253	-1782.348541
